ID_CUSTOMER;AREA;CHANNEL;POTENTIAL;CITY
0400215;040782;02;4;San Francisco
0400216;040879;03;4;San Francisco
0900332;090550;02;4;San Diego
0400217;040772;02;3;San Francisco
1900024;190003;02;1;Moreno Valley
3400015;341466;02;4;Huntington Beach
0900333;090571;02;2;San Diego
0100144;010021;02;5;Long Beach
0100145;010003;02;4;Long Beach
3500200;351013;02;3;Sacramento
3500201;351031;02;4;Sacramento
0400219;040524;02;1;San Francisco
1300163;130003;02;5;Fresno
0100148;010086;02;4;Long Beach
2300044;230447;02;5;Fremont
0400220;040772;02;4;San Francisco
3500203;351026;02;5;Sacramento
0300297;030130;02;2;San Jose
0400221;040889;03;3;San Francisco
1300165;131060;02;4;Fresno
0200415;021240;02;5;Los Angeles
0200417;020265;02;3;Los Angeles
0900342;090561;02;2;San Diego
0900345;090003;02;4;San Diego
1000047;100655;02;5;Oxnard
0300304;030027;02;2;San Jose
0900346;090550;02;4;San Diego
1200062;120455;02;4;Santa Ana
0300305;030136;02;5;San Jose
1000048;100493;02;4;Oxnard
0700075;070336;02;5;Bakersfield
1200063;120003;02;5;Santa Ana
0200422;021282;02;4;Los Angeles
0200424;020049;02;3;Los Angeles
0300308;030003;02;4;San Jose
0900349;090567;02;4;San Diego
0200426;020086;02;5;Los Angeles
3300037;330996;03;1;Riverside
0200427;021240;04;1;Los Angeles
3300038;330984;02;4;Riverside
0200428;020089;02;2;Los Angeles
2500021;250282;02;5;Fontana
0400227;040891;03;2;San Francisco
1300173;131069;02;4;Fresno
0100152;010030;04;4;Long Beach
0700078;070376;02;4;Bakersfield
2400043;240003;02;2;Irvine
0200430;021226;02;4;Los Angeles
3400017;341470;01;4;Huntington Beach
0600125;061109;02;5;Oakland
0900355;090563;02;4;San Diego
1700043;171190;04;5;San Bernardino
2100066;210521;01;5;Anaheim
0200436;021238;04;5;Los Angeles
1000049;100048;01;4;Oxnard
0600127;060136;02;5;Oakland
1200065;120003;01;4;Santa Ana
0100157;010011;02;2;Long Beach
2600026;261450;02;5;Santa Clarita
3500212;351013;02;3;Sacramento
0900359;090003;01;5;San Diego
0300314;030134;02;5;San Jose
0200440;020142;02;4;Los Angeles
0200441;021235;04;5;Los Angeles
3500214;350563;02;4;Sacramento
2400044;240531;02;4;Irvine
1300177;130611;02;3;Fresno
0700080;070329;02;3;Bakersfield
0400231;040825;04;5;San Francisco
0200442;021240;03;3;Los Angeles
1000051;100480;03;4;Oxnard
0700081;070318;02;5;Bakersfield
0200444;021223;02;5;Los Angeles
2100069;210505;01;4;Anaheim
1300178;130003;02;1;Fresno
0600129;061095;02;5;Oakland
0600130;060003;02;5;Oakland
1600044;160705;02;4;Stockton
0200448;021226;04;5;Los Angeles
0900366;090003;01;4;San Diego
1800024;180751;02;4;Chula Vista
0300320;030134;02;5;San Jose
0200450;020089;02;4;Los Angeles
2300047;230003;02;5;Fremont
1200066;120455;01;4;Santa Ana
0400236;040843;03;4;San Francisco
3300041;330983;03;5;Riverside
0900367;090563;02;5;San Diego
0200451;021223;02;5;Los Angeles
3300042;330612;01;5;Riverside
2600027;260003;02;5;Santa Clarita
0300324;030130;04;4;San Jose
2200022;220294;02;5;Oceanside
0600132;061125;02;4;Oakland
3500220;351031;04;4;Sacramento
0900369;090576;02;5;San Diego
0200453;020089;03;4;Los Angeles
2100071;210008;02;5;Anaheim
0200456;020011;05;4;Los Angeles
3500222;351001;02;1;Sacramento
0200457;021219;02;5;Los Angeles
0900370;090550;02;5;San Diego
0100162;010003;02;4;Long Beach
0300326;030151;04;2;San Jose
0400238;040781;02;5;San Francisco
1100050;110925;04;5;Glendale
1500036;150617;02;1;Modesto
0400239;040893;02;4;San Francisco
0900372;090550;02;4;San Diego
0200460;021235;02;4;Los Angeles
1700046;171146;02;3;San Bernardino
3500225;351010;04;4;Sacramento
0200461;020771;02;5;Los Angeles
3500228;350997;04;4;Sacramento
0600135;061125;04;3;Oakland
2100074;210513;01;5;Anaheim
1800025;180085;02;4;Chula Vista
3300043;330003;02;5;Riverside
2100075;210003;03;5;Anaheim
1500039;150404;03;4;Modesto
1300183;130783;04;4;Fresno
0300332;030098;04;4;San Jose
3300044;330049;02;5;Riverside
0200467;020011;02;5;Los Angeles
0200469;021235;02;4;Los Angeles
0200470;020078;02;5;Los Angeles
0900378;090585;01;5;San Diego
0900381;090550;02;4;San Diego
0200475;021222;02;4;Los Angeles
1300184;130783;06;4;Fresno
0400244;040437;04;4;San Francisco
1000052;100048;02;3;Oxnard
0200479;021309;04;4;Los Angeles
3500231;351001;02;2;Sacramento
1300186;130003;02;4;Fresno
3500233;350183;02;2;Sacramento
0100172;010092;02;4;Long Beach
3300045;330612;01;5;Riverside
1300188;130783;02;5;Fresno
3500234;350999;03;4;Sacramento
0200484;020265;03;5;Los Angeles
3300046;331066;01;5;Riverside
0900387;090003;02;4;San Diego
3500236;350599;02;4;Sacramento
3500237;350999;02;2;Sacramento
0100173;010047;02;4;Long Beach
2000020;200961;02;2;Garden Grove
1600046;160192;03;2;Stockton
0900392;090560;02;3;San Diego
0900393;090567;02;5;San Diego
0700086;070382;02;4;Bakersfield
1100054;110945;01;5;Glendale
0900396;090586;02;4;San Diego
0200495;021219;02;1;Los Angeles
2100080;210003;02;4;Anaheim
0900397;090554;01;4;San Diego
0300347;030134;02;2;San Jose
0200498;021101;02;5;Los Angeles
3500245;350599;02;5;Sacramento
2300050;230424;04;4;Fremont
0600146;060101;03;1;Oakland
1700048;170087;02;4;San Bernardino
0400254;040136;02;4;San Francisco
0900399;090551;02;4;San Diego
0400255;040851;02;4;San Francisco
1200071;120455;03;2;Santa Ana
0400256;040360;02;4;San Francisco
0200510;020265;03;4;Los Angeles
0300355;030134;03;5;San Jose
0600147;060003;02;3;Oakland
0100181;010054;02;4;Long Beach
0300356;030063;02;4;San Jose
0200513;020089;04;4;Los Angeles
1700049;171190;02;4;San Bernardino
3500248;350599;04;3;Sacramento
0900401;090561;02;4;San Diego
0200514;020156;04;4;Los Angeles
1500042;150136;02;2;Modesto
1300202;131071;02;1;Fresno
0200516;021226;02;4;Los Angeles
0400259;040360;02;4;San Francisco
1300204;131061;04;1;Fresno
1000053;100070;02;5;Oxnard
0400260;040517;02;4;San Francisco
0400261;040832;04;4;San Francisco
3500251;350592;02;4;Sacramento
2300052;230003;03;5;Fremont
3500252;351037;01;5;Sacramento
0300360;030214;04;2;San Jose
0900405;090561;02;4;San Diego
3500254;350997;02;5;Sacramento
0200520;020263;02;4;Los Angeles
0600151;060682;01;4;Oakland
0600152;061095;02;5;Oakland
1200074;120003;02;4;Santa Ana
1200075;120469;02;4;Santa Ana
1300208;131031;02;4;Fresno
0400262;040880;01;5;San Francisco
2100084;210521;02;2;Anaheim
0300362;030129;02;4;San Jose
0900411;090003;01;4;San Diego
3500255;350999;02;2;Sacramento
0200528;020086;01;2;Los Angeles
1200077;120455;02;4;Santa Ana
0400263;040775;04;3;San Francisco
0600153;060991;02;3;Oakland
1300210;131062;04;5;Fresno
0900416;090003;02;4;San Diego
3500258;350997;02;4;Sacramento
3500259;350599;02;3;Sacramento
0200533;020003;02;1;Los Angeles
1300214;130263;04;5;Fresno
0200534;021285;02;2;Los Angeles
0700090;070333;01;5;Bakersfield
0900422;090567;03;4;San Diego
2200024;220003;02;5;Oceanside
0900424;090558;02;3;San Diego
2400049;240531;02;4;Irvine
0200536;020078;02;3;Los Angeles
2100087;210086;03;4;Anaheim
0200537;020089;02;1;Los Angeles
1300217;131069;04;2;Fresno
0900425;090563;01;5;San Diego
3500262;351016;01;5;Sacramento
0300371;030156;03;4;San Jose
3300050;330983;03;3;Riverside
0100189;010076;04;4;Long Beach
0400270;040841;01;5;San Francisco
0900427;090572;01;4;San Diego
0900428;090570;02;5;San Diego
0900429;090560;01;5;San Diego
0400273;040817;02;5;San Francisco
1300218;131089;02;2;Fresno
0900430;090563;03;4;San Diego
1600050;160703;03;5;Stockton
0400274;040823;04;1;San Francisco
0400275;040808;03;1;San Francisco
0900431;090003;02;4;San Diego
0900432;090550;02;4;San Diego
2000023;200947;04;3;Garden Grove
0700091;070322;03;2;Bakersfield
0300373;030167;02;4;San Jose
0200542;020089;02;2;Los Angeles
0200543;020086;02;4;Los Angeles
3500264;350183;03;5;Sacramento
0900433;090567;01;2;San Diego
0900434;090003;02;4;San Diego
0200544;020364;04;2;Los Angeles
1300221;130783;02;4;Fresno
0900435;090574;03;3;San Diego
2100090;210466;02;3;Anaheim
3500265;350998;01;5;Sacramento
0600161;060081;02;5;Oakland
1200078;120454;04;5;Santa Ana
3300051;330684;02;2;Riverside
0600162;061109;02;4;Oakland
0300375;030144;03;5;San Jose
0200549;021281;02;2;Los Angeles
0600166;060003;02;5;Oakland
0100194;010047;02;4;Long Beach
3500268;350578;02;4;Sacramento
3500269;351492;02;3;Sacramento
2400052;240003;01;5;Irvine
0300376;030159;02;5;San Jose
0200551;021101;02;4;Los Angeles
1300225;130003;02;5;Fresno
0900444;090550;04;5;San Diego
0200554;021239;04;2;Los Angeles
0300379;030003;02;1;San Jose
1500046;150074;02;2;Modesto
0100195;010051;02;4;Long Beach
0900447;090576;02;4;San Diego
0600167;060101;01;3;Oakland
0600168;060101;02;3;Oakland
0200557;021124;02;4;Los Angeles
1300226;130783;06;4;Fresno
0900448;090578;02;2;San Diego
0900449;090003;02;4;San Diego
1300228;130783;01;5;Fresno
0900450;090003;02;5;San Diego
2100092;210513;03;4;Anaheim
0200562;021241;03;1;Los Angeles
0200563;021272;02;3;Los Angeles
1000058;100003;02;5;Oxnard
0200564;021241;03;3;Los Angeles
0400283;040789;02;4;San Francisco
1500047;150003;01;4;Modesto
1200081;120463;04;4;Santa Ana
0200567;021235;02;4;Los Angeles
0200570;020049;04;2;Los Angeles
0100197;010011;02;4;Long Beach
0900454;090392;01;5;San Diego
3500272;351004;02;2;Sacramento
0900455;090086;01;4;San Diego
2300056;230003;02;4;Fremont
2400055;241438;02;2;Irvine
2100094;210003;01;5;Anaheim
0900457;091359;02;5;San Diego
0200574;021222;04;4;Los Angeles
0900458;090003;02;2;San Diego
3500275;351005;01;3;Sacramento
0900459;090587;01;5;San Diego
0900460;090587;01;4;San Diego
3500277;351013;02;4;Sacramento
0700093;070318;02;5;Bakersfield
3500278;351013;01;3;Sacramento
3400019;340968;03;1;Huntington Beach
0200576;020086;02;4;Los Angeles
0200577;021101;04;4;Los Angeles
2300057;230437;01;4;Fremont
0300392;030193;02;5;San Jose
1600053;160721;02;5;Stockton
1000060;100113;02;4;Oxnard
1300234;130003;02;5;Fresno
1600054;160192;02;4;Stockton
2600032;260003;02;4;Santa Clarita
1100063;110925;02;5;Glendale
0400288;040777;04;5;San Francisco
1100064;110925;02;5;Glendale
0200579;021235;02;2;Los Angeles
0900464;090578;01;5;San Diego
1900034;190391;02;3;Moreno Valley
2100096;210003;02;4;Anaheim
0200580;020003;02;2;Los Angeles
0100200;010011;02;5;Long Beach
0200581;021272;02;5;Los Angeles
0700094;070318;02;5;Bakersfield
3500279;351039;02;3;Sacramento
2400056;240003;02;3;Irvine
3500280;350592;02;3;Sacramento
3400021;340003;02;4;Huntington Beach
0900467;090595;01;4;San Diego
3500282;351004;03;4;Sacramento
0900469;090560;02;4;San Diego
2200026;220308;01;1;Oceanside
0200586;021224;03;1;Los Angeles
0200587;020623;01;5;Los Angeles
0100202;010011;06;4;Long Beach
0600172;060085;04;4;Oakland
2200027;220003;02;4;Oceanside
0700095;070322;01;5;Bakersfield
3400022;340968;03;5;Huntington Beach
0300399;030151;02;1;San Jose
3400023;340003;03;4;Huntington Beach
0900472;090559;02;4;San Diego
0900473;090550;02;5;San Diego
3500284;351044;02;2;Sacramento
0300401;030130;01;4;San Jose
1300238;131091;02;4;Fresno
2100097;210517;03;2;Anaheim
0900474;090585;02;4;San Diego
0900476;090551;04;4;San Diego
0900477;090585;01;4;San Diego
0300403;030063;01;4;San Jose
0400291;040770;02;1;San Francisco
0200591;021223;04;3;Los Angeles
0600175;060003;03;2;Oakland
0100205;010035;02;5;Long Beach
1300242;131060;02;2;Fresno
0400294;040784;02;5;San Francisco
0300405;030162;02;5;San Jose
0700096;070369;02;4;Bakersfield
1200083;120297;02;4;Santa Ana
3400024;340968;02;5;Huntington Beach
0300406;030254;02;4;San Jose
0900480;090563;02;5;San Diego
0900484;090567;02;4;San Diego
1000062;100070;02;5;Oxnard
0400295;040870;02;3;San Francisco
3500292;350003;03;5;Sacramento
0200596;021222;01;5;Los Angeles
0900488;090572;01;4;San Diego
2500026;250003;02;4;Fontana
3500294;350183;04;5;Sacramento
0300408;030364;02;4;San Jose
1100067;110003;03;5;Glendale
1000063;100003;01;4;Oxnard
0400298;040003;03;4;San Francisco
0600177;061119;01;3;Oakland
0600178;061130;02;4;Oakland
2300060;230437;02;3;Fremont
3500297;350117;03;1;Sacramento
0200597;021235;04;3;Los Angeles
2600033;260003;03;3;Santa Clarita
0400300;040876;03;5;San Francisco
1800032;180003;02;5;Chula Vista
1300247;131060;02;2;Fresno
0400302;040360;02;4;San Francisco
0200601;021290;01;4;Los Angeles
0200602;020392;02;5;Los Angeles
1100068;110936;04;5;Glendale
3500300;350592;02;4;Sacramento
0900493;090003;01;5;San Diego
0400303;040359;02;2;San Francisco
2300061;231434;02;4;Fremont
0200604;021252;02;4;Los Angeles
0900496;090560;01;4;San Diego
0300413;030139;02;2;San Jose
2400057;240003;02;4;Irvine
0900499;090003;02;4;San Diego
2300062;230003;02;5;Fremont
0200610;021235;02;4;Los Angeles
2100101;210504;04;5;Anaheim
0900500;090554;02;5;San Diego
0900502;090086;02;4;San Diego
0100210;010056;04;3;Long Beach
1300250;131066;02;3;Fresno
0100211;010018;01;4;Long Beach
0200612;021219;04;4;Los Angeles
1300251;131088;06;4;Fresno
3500304;351008;02;3;Sacramento
0400305;040885;04;3;San Francisco
0200614;020156;03;1;Los Angeles
2000026;200950;02;5;Garden Grove
0200617;021282;02;4;Los Angeles
2100102;210517;02;4;Anaheim
3500305;351504;02;4;Sacramento
1200085;120455;02;2;Santa Ana
2600034;260554;02;3;Santa Clarita
0700099;070318;02;5;Bakersfield
2100103;210003;02;3;Anaheim
0700102;070318;02;3;Bakersfield
3500307;350599;02;3;Sacramento
2500028;250276;02;3;Fontana
3500308;351004;02;4;Sacramento
0900507;091382;02;4;San Diego
0600184;060196;02;4;Oakland
0100219;010021;02;4;Long Beach
3500310;351008;02;5;Sacramento
0900509;090551;02;3;San Diego
0200624;021266;02;4;Los Angeles
1200087;120455;02;5;Santa Ana
1000067;100651;02;4;Oxnard
0900510;090003;02;4;San Diego
0400309;040775;02;5;San Francisco
0900514;090567;02;4;San Diego
1000068;100070;02;4;Oxnard
1700055;170402;02;3;San Bernardino
0300425;030193;04;5;San Jose
0100224;010650;02;3;Long Beach
0900518;090555;02;5;San Diego
0600186;061172;02;2;Oakland
0100225;010058;02;2;Long Beach
0400314;040832;02;5;San Francisco
0400315;040136;02;3;San Francisco
0400317;040517;02;4;San Francisco
0200635;020221;02;4;Los Angeles
1300258;131062;02;5;Fresno
0200638;021219;02;4;Los Angeles
0300428;030094;02;4;San Jose
0100226;010019;04;4;Long Beach
0700107;070003;04;4;Bakersfield
0300430;030003;04;4;San Jose
3300057;330612;01;5;Riverside
0600191;061101;02;4;Oakland
3500315;350592;02;3;Sacramento
1200091;120455;02;4;Santa Ana
1300260;131064;02;4;Fresno
3500316;350997;02;3;Sacramento
0200642;020819;02;4;Los Angeles
0400324;040816;02;2;San Francisco
0600192;061124;01;2;Oakland
3300058;330003;01;5;Riverside
0200643;020364;02;4;Los Angeles
0200645;020084;02;4;Los Angeles
0300433;030063;02;5;San Jose
0100230;010016;01;4;Long Beach
0900529;090574;04;5;San Diego
0300435;030136;02;2;San Jose
1500051;150003;02;5;Modesto
0400327;040517;01;5;San Francisco
0200647;021219;02;4;Los Angeles
0100233;010019;01;5;Long Beach
0900534;090576;02;2;San Diego
2400059;240003;02;3;Irvine
0300436;030003;02;4;San Jose
0100236;010035;02;4;Long Beach
3300060;330983;02;4;Riverside
0900540;090106;02;4;San Diego
0900541;090537;01;5;San Diego
0900542;090215;02;4;San Diego
0200656;020096;02;2;Los Angeles
0400333;040794;01;5;San Francisco
1300264;130783;01;2;Fresno
0900543;090550;03;5;San Diego
0100238;010051;02;5;Long Beach
0200657;021223;02;3;Los Angeles
0400334;040851;02;5;San Francisco
1500053;150617;02;4;Modesto
0300438;030149;02;4;San Jose
0600194;061177;02;4;Oakland
0200659;021101;02;5;Los Angeles
1900038;190390;02;3;Moreno Valley
2300064;230003;02;5;Fremont
0400335;040781;02;5;San Francisco
0400336;040907;02;3;San Francisco
0300441;030167;02;4;San Jose
0300442;030139;01;4;San Jose
2600036;260003;03;5;Santa Clarita
0200662;021221;02;5;Los Angeles
0100239;010011;05;4;Long Beach
0200663;021223;02;4;Los Angeles
0300445;030153;03;2;San Jose
2100106;210003;02;2;Anaheim
0100240;010019;01;1;Long Beach
0900546;090215;01;5;San Diego
1700058;171186;02;3;San Bernardino
0600196;061098;02;5;Oakland
1700059;170087;02;4;San Bernardino
0900547;090608;02;4;San Diego
3500323;350599;02;2;Sacramento
0100243;010011;05;4;Long Beach
3500324;350031;02;4;Sacramento
0400338;040770;02;4;San Francisco
0900550;090393;04;5;San Diego
0200670;020265;02;4;Los Angeles
0300446;030165;02;3;San Jose
3500325;351004;01;3;Sacramento
0400340;040770;04;2;San Francisco
0200674;021101;04;5;Los Angeles
0300451;030097;04;4;San Jose
3300062;330003;02;4;Riverside
2100107;210392;02;4;Anaheim
0400344;040196;03;4;San Francisco
0900555;090550;02;5;San Diego
0300455;030131;02;4;San Jose
3500327;351045;02;4;Sacramento
1700060;170003;02;5;San Bernardino
0900557;090577;01;4;San Diego
0200680;021218;02;4;Los Angeles
0200682;021277;02;2;Los Angeles
0900559;090550;03;4;San Diego
0200683;020089;02;4;Los Angeles
1500055;150074;02;4;Modesto
0300461;030063;02;4;San Jose
0400349;040838;04;3;San Francisco
0400351;040174;02;4;San Francisco
0900562;090567;02;4;San Diego
0600203;060101;02;4;Oakland
0900563;090568;04;3;San Diego
0400352;040849;02;5;San Francisco
1200094;120477;01;4;Santa Ana
3500332;351054;02;2;Sacramento
3300063;330003;01;4;Riverside
0200688;020089;02;1;Los Angeles
1300272;130003;01;5;Fresno
1300273;130003;01;4;Fresno
1500056;150637;02;1;Modesto
0400354;040359;03;4;San Francisco
2400061;240003;04;5;Irvine
3500338;350550;02;4;Sacramento
1300274;130003;02;2;Fresno
0900566;090569;02;2;San Diego
0200692;020156;02;2;Los Angeles
1300275;130783;02;2;Fresno
2300067;230443;03;4;Fremont
0200696;021219;02;4;Los Angeles
1000071;100064;02;5;Oxnard
0400356;040795;01;3;San Francisco
1500057;150003;02;4;Modesto
0200699;021220;02;5;Los Angeles
0900567;090614;01;4;San Diego
0600206;060031;02;4;Oakland
1200095;120454;02;4;Santa Ana
1200096;120463;02;2;Santa Ana
3500339;351040;04;4;Sacramento
0900568;090550;02;4;San Diego
0300464;030145;02;5;San Jose
0300465;030003;04;4;San Jose
1300278;131061;06;4;Fresno
0300466;030174;03;4;San Jose
0300467;030097;02;4;San Jose
2100111;210514;03;2;Anaheim
0200706;020221;03;4;Los Angeles
0600208;060003;02;5;Oakland
3500341;350999;02;2;Sacramento
0400358;040832;01;5;San Francisco
1300279;131069;01;4;Fresno
1800036;180741;02;4;Chula Vista
2500029;250282;02;3;Fontana
0700110;070335;02;4;Bakersfield
0300472;030003;01;4;San Jose
0900569;090003;02;3;San Diego
2600039;260006;01;5;Santa Clarita
2100112;210083;03;4;Anaheim
3500345;351045;02;2;Sacramento
3500346;351001;02;5;Sacramento
3300065;330003;02;5;Riverside
0400361;040829;02;3;San Francisco
0400362;040777;02;4;San Francisco
0700111;070342;02;5;Bakersfield
1300281;130783;02;3;Fresno
0200715;020089;02;5;Los Angeles
1900042;190003;02;5;Moreno Valley
2100113;210521;02;3;Anaheim
0300478;030144;02;4;San Jose
1500058;150003;01;5;Modesto
0200718;021285;02;3;Los Angeles
2100114;210523;02;5;Anaheim
0400364;040815;02;4;San Francisco
0600213;060081;01;5;Oakland
1300282;131077;02;4;Fresno
1300283;131065;03;4;Fresno
3500348;351006;01;2;Sacramento
2500030;250003;02;5;Fontana
0600214;060003;02;5;Oakland
0900578;090550;01;4;San Diego
1300284;131070;02;1;Fresno
0900579;090569;02;4;San Diego
1300286;131061;02;1;Fresno
3500349;351021;03;2;Sacramento
0400367;040360;01;3;San Francisco
1900043;190393;02;5;Moreno Valley
0100250;010003;02;2;Long Beach
2100116;210117;02;5;Anaheim
0200727;020086;01;5;Los Angeles
0100254;010012;02;4;Long Beach
1300288;131060;02;2;Fresno
0600216;060003;02;3;Oakland
0900586;090003;02;5;San Diego
0900588;090601;02;4;San Diego
3300067;330983;01;3;Riverside
0100256;011218;02;4;Long Beach
0200730;021316;02;2;Los Angeles
0600217;061095;02;4;Oakland
1500061;150003;02;4;Modesto
0200732;021217;02;4;Los Angeles
0200733;020263;02;5;Los Angeles
3500354;350599;02;1;Sacramento
0100258;010019;02;4;Long Beach
0300486;030130;04;5;San Jose
1600064;160130;04;3;Stockton
2400069;241444;01;5;Irvine
0900589;090576;02;4;San Diego
0900590;090578;02;4;San Diego
3500356;350598;02;1;Sacramento
1300291;130003;02;3;Fresno
0700115;070318;02;5;Bakersfield
0200740;020086;02;1;Los Angeles
0700116;070318;02;4;Bakersfield
2100120;210517;02;3;Anaheim
2100121;210003;04;5;Anaheim
0200742;020089;02;5;Los Angeles
2100123;210392;01;4;Anaheim
0900594;090588;02;5;San Diego
0300490;030259;02;4;San Jose
2100124;210517;02;2;Anaheim
0100262;010021;02;4;Long Beach
